record_id,title,rule_name,department,department_normalized,agency,agency_normalized,division_board_program,ccr_citation,department_number,chapter,rule_number,source_page_url,document_url,file_path,content_type,source_format,download_status,discovery_timestamp,retrieval_timestamp,checksum_sha256,size_bytes,text_extraction_status,raw_file_exists,notes,error,industry_tags,topic_tags,domain_tags,tag_confidence_score,tag_confidence_label,coorstek_relevance,tag_rule_sources,tag_notes
5_CCR_1002-82,5 CCR 1002-82,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1002 Water Quality Control Commission,Water Quality Control Commission,Water Quality Control Commission,5 CCR 1002-82,5,1002,82,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2388&deptID=16&agencyID=132&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Water%20Quality%20Control%20Commission&seriesNum=5%20CCR%201002-82,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=11828&fileName=5%20CCR%201002-82&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1002-82.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:56.329629Z,2026-06-22T22:57:48.112607Z,885e822c0f637e7fa60a733e9940e836f8fedf57620958e8b6fe2d3e98e7756d,548891,not_attempted,True,,,"[""agriculture"",""manufacturing"",""mining"",""utilities""]","[""drinking_water"",""environment"",""inspection"",""permitting"",""reporting"",""water_quality""]","[""environmental_water"",""general_manufacturing""]",0.92,high,high,"[{""rule_id"":""agency_water_quality"",""source"":""agency"",""confidence"":0.9,""matched_text"":""5 CCR 1002, water quality control commission"",""reason"":""Water-quality and discharge rules can apply to industrial operations."",""industry_tags"":[""manufacturing"",""utilities"",""mining"",""agriculture""],""topic_tags"":[""environment"",""water_quality"",""drinking_water"",""permitting"",""reporting"",""inspection""],""domain_tags"":[""environmental_water"",""general_manufacturing""]},{""rule_id"":""keyword_water_discharge"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""water quality"",""reason"":""Water/discharge keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities""],""topic_tags"":[""environment"",""water_quality"",""drinking_water""],""domain_tags"":[""environmental_water"",""general_manufacturing""]}]",
5_CCR_1002-83,5 CCR 1002-83,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1002 Water Quality Control Commission,Water Quality Control Commission,Water Quality Control Commission,5 CCR 1002-83,5,1002,83,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2389&deptID=16&agencyID=132&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Water%20Quality%20Control%20Commission&seriesNum=5%20CCR%201002-83,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=1312&fileName=5%20CCR%201002-83&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1002-83.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:57.153366Z,2026-06-22T22:57:49.421528Z,2f3edbad6ae36e1f4e53f9cfcd1eeb6b449a62ea3b80c395a08f6e82505a538d,19396,not_attempted,True,,,"[""agriculture"",""manufacturing"",""mining"",""utilities""]","[""drinking_water"",""environment"",""inspection"",""permitting"",""reporting"",""water_quality""]","[""environmental_water"",""general_manufacturing""]",0.92,high,high,"[{""rule_id"":""agency_water_quality"",""source"":""agency"",""confidence"":0.9,""matched_text"":""5 CCR 1002, water quality control commission"",""reason"":""Water-quality and discharge rules can apply to industrial operations."",""industry_tags"":[""manufacturing"",""utilities"",""mining"",""agriculture""],""topic_tags"":[""environment"",""water_quality"",""drinking_water"",""permitting"",""reporting"",""inspection""],""domain_tags"":[""environmental_water"",""general_manufacturing""]},{""rule_id"":""keyword_water_discharge"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""water quality"",""reason"":""Water/discharge keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities""],""topic_tags"":[""environment"",""water_quality"",""drinking_water""],""domain_tags"":[""environmental_water"",""general_manufacturing""]}]",
5_CCR_1002-84,5 CCR 1002-84,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1002 Water Quality Control Commission,Water Quality Control Commission,Water Quality Control Commission,5 CCR 1002-84,5,1002,84,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2390&deptID=16&agencyID=132&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Water%20Quality%20Control%20Commission&seriesNum=5%20CCR%201002-84,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=12547&fileName=5%20CCR%201002-84&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1002-84.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:57.262925Z,2026-06-22T22:57:50.739377Z,60d2df51dca058e0f8380bd25ec2d7254f48f15f12dc26eee951b4f88c8aeb7f,776230,not_attempted,True,,,"[""agriculture"",""manufacturing"",""mining"",""utilities""]","[""drinking_water"",""environment"",""inspection"",""permitting"",""reporting"",""water_quality""]","[""environmental_water"",""general_manufacturing""]",0.92,high,high,"[{""rule_id"":""agency_water_quality"",""source"":""agency"",""confidence"":0.9,""matched_text"":""5 CCR 1002, water quality control commission"",""reason"":""Water-quality and discharge rules can apply to industrial operations."",""industry_tags"":[""manufacturing"",""utilities"",""mining"",""agriculture""],""topic_tags"":[""environment"",""water_quality"",""drinking_water"",""permitting"",""reporting"",""inspection""],""domain_tags"":[""environmental_water"",""general_manufacturing""]},{""rule_id"":""keyword_water_discharge"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""water quality"",""reason"":""Water/discharge keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities""],""topic_tags"":[""environment"",""water_quality"",""drinking_water""],""domain_tags"":[""environmental_water"",""general_manufacturing""]}]",
5_CCR_1002-85,5 CCR 1002-85,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1002 Water Quality Control Commission,Water Quality Control Commission,Water Quality Control Commission,5 CCR 1002-85,5,1002,85,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=3127&deptID=16&agencyID=132&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Water%20Quality%20Control%20Commission&seriesNum=5%20CCR%201002-85,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=10834&fileName=5%20CCR%201002-85&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1002-85.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:57.301416Z,2026-06-22T22:57:52.267824Z,b66326bc91cf8cc1d296641ce43aead76d42950e64b6d319a1c57f0dba1baa8c,637404,not_attempted,True,,,"[""agriculture"",""manufacturing"",""mining"",""utilities""]","[""drinking_water"",""environment"",""inspection"",""permitting"",""reporting"",""water_quality""]","[""environmental_water"",""general_manufacturing""]",0.92,high,high,"[{""rule_id"":""agency_water_quality"",""source"":""agency"",""confidence"":0.9,""matched_text"":""5 CCR 1002, water quality control commission"",""reason"":""Water-quality and discharge rules can apply to industrial operations."",""industry_tags"":[""manufacturing"",""utilities"",""mining"",""agriculture""],""topic_tags"":[""environment"",""water_quality"",""drinking_water"",""permitting"",""reporting"",""inspection""],""domain_tags"":[""environmental_water"",""general_manufacturing""]},{""rule_id"":""keyword_water_discharge"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""water quality"",""reason"":""Water/discharge keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities""],""topic_tags"":[""environment"",""water_quality"",""drinking_water""],""domain_tags"":[""environmental_water"",""general_manufacturing""]}]",
5_CCR_1002-86,5 CCR 1002-86,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1002 Water Quality Control Commission,Water Quality Control Commission,Water Quality Control Commission,5 CCR 1002-86,5,1002,86,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=3242&deptID=16&agencyID=132&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Water%20Quality%20Control%20Commission&seriesNum=5%20CCR%201002-86,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=11291&fileName=5%20CCR%201002-86&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1002-86.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:57.358701Z,2026-06-22T22:57:53.732527Z,3648b3a5192d57fbd492b6f8eaaa8a08aef597d7377178d0c6f681a394e64b17,591866,not_attempted,True,,,"[""agriculture"",""manufacturing"",""mining"",""utilities""]","[""drinking_water"",""environment"",""inspection"",""permitting"",""reporting"",""water_quality""]","[""environmental_water"",""general_manufacturing""]",0.92,high,high,"[{""rule_id"":""agency_water_quality"",""source"":""agency"",""confidence"":0.9,""matched_text"":""5 CCR 1002, water quality control commission"",""reason"":""Water-quality and discharge rules can apply to industrial operations."",""industry_tags"":[""manufacturing"",""utilities"",""mining"",""agriculture""],""topic_tags"":[""environment"",""water_quality"",""drinking_water"",""permitting"",""reporting"",""inspection""],""domain_tags"":[""environmental_water"",""general_manufacturing""]},{""rule_id"":""keyword_water_discharge"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""water quality"",""reason"":""Water/discharge keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities""],""topic_tags"":[""environment"",""water_quality"",""drinking_water""],""domain_tags"":[""environmental_water"",""general_manufacturing""]}]",
5_CCR_1002-87,5 CCR 1002-87,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1002 Water Quality Control Commission,Water Quality Control Commission,Water Quality Control Commission,5 CCR 1002-87,5,1002,87,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=3476&deptID=16&agencyID=132&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Water%20Quality%20Control%20Commission&seriesNum=5%20CCR%201002-87,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=12462&fileName=5%20CCR%201002-87&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1002-87.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:57.409690Z,2026-06-22T22:57:55.069888Z,665dab10ddc1a9b8bdfcb2b47b0f663ec554527f75d7888f296e6fee02eb5ccf,906140,not_attempted,True,,,"[""agriculture"",""manufacturing"",""mining"",""utilities""]","[""drinking_water"",""environment"",""inspection"",""permitting"",""reporting"",""water_quality""]","[""environmental_water"",""general_manufacturing""]",0.92,high,high,"[{""rule_id"":""agency_water_quality"",""source"":""agency"",""confidence"":0.9,""matched_text"":""5 CCR 1002, water quality control commission"",""reason"":""Water-quality and discharge rules can apply to industrial operations."",""industry_tags"":[""manufacturing"",""utilities"",""mining"",""agriculture""],""topic_tags"":[""environment"",""water_quality"",""drinking_water"",""permitting"",""reporting"",""inspection""],""domain_tags"":[""environmental_water"",""general_manufacturing""]},{""rule_id"":""keyword_water_discharge"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""water quality"",""reason"":""Water/discharge keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities""],""topic_tags"":[""environment"",""water_quality"",""drinking_water""],""domain_tags"":[""environmental_water"",""general_manufacturing""]}]",
5_CCR_1002-93,5 CCR 1002-93,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1002 Water Quality Control Commission,Water Quality Control Commission,Water Quality Control Commission,5 CCR 1002-93,5,1002,93,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2900&deptID=16&agencyID=132&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Water%20Quality%20Control%20Commission&seriesNum=5%20CCR%201002-93,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=12466&fileName=5%20CCR%201002-93&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1002-93.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:57.461983Z,2026-06-22T22:57:57.059221Z,1412c7ee1fefd33a216c5db44dd20bd30d6f8590d26cbd0e9d16bc22cb6dad26,2920562,not_attempted,True,,,"[""agriculture"",""manufacturing"",""mining"",""utilities""]","[""drinking_water"",""environment"",""inspection"",""permitting"",""reporting"",""water_quality""]","[""environmental_water"",""general_manufacturing""]",0.92,high,high,"[{""rule_id"":""agency_water_quality"",""source"":""agency"",""confidence"":0.9,""matched_text"":""5 CCR 1002, water quality control commission"",""reason"":""Water-quality and discharge rules can apply to industrial operations."",""industry_tags"":[""manufacturing"",""utilities"",""mining"",""agriculture""],""topic_tags"":[""environment"",""water_quality"",""drinking_water"",""permitting"",""reporting"",""inspection""],""domain_tags"":[""environmental_water"",""general_manufacturing""]},{""rule_id"":""keyword_water_discharge"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""water quality"",""reason"":""Water/discharge keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities""],""topic_tags"":[""environment"",""water_quality"",""drinking_water""],""domain_tags"":[""environmental_water"",""general_manufacturing""]}]",
5_CCR_1002-94,5 CCR 1002-94,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1002 Water Quality Control Commission,Water Quality Control Commission,Water Quality Control Commission,5 CCR 1002-94,5,1002,94,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2901&deptID=16&agencyID=132&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Water%20Quality%20Control%20Commission&seriesNum=5%20CCR%201002-94,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=3478&fileName=5%20CCR%201002-94&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1002-94.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:57.507503Z,2026-06-22T22:57:58.316575Z,ceb2e96c240ddf767549c5171d147d5bc15fc098d767ae431c520af16745cc9a,319673,not_attempted,True,,,"[""agriculture"",""manufacturing"",""mining"",""utilities""]","[""drinking_water"",""environment"",""inspection"",""permitting"",""reporting"",""water_quality""]","[""environmental_water"",""general_manufacturing""]",0.92,high,high,"[{""rule_id"":""agency_water_quality"",""source"":""agency"",""confidence"":0.9,""matched_text"":""5 CCR 1002, water quality control commission"",""reason"":""Water-quality and discharge rules can apply to industrial operations."",""industry_tags"":[""manufacturing"",""utilities"",""mining"",""agriculture""],""topic_tags"":[""environment"",""water_quality"",""drinking_water"",""permitting"",""reporting"",""inspection""],""domain_tags"":[""environmental_water"",""general_manufacturing""]},{""rule_id"":""keyword_water_discharge"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""water quality"",""reason"":""Water/discharge keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities""],""topic_tags"":[""environment"",""water_quality"",""drinking_water""],""domain_tags"":[""environmental_water"",""general_manufacturing""]}]",
5_CCR_1002-101,5 CCR 1002-101,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1002 Water Quality Control Commission,Water Quality Control Commission,Water Quality Control Commission,5 CCR 1002-101,5,1002,101,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=3362&deptID=16&agencyID=132&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Water%20Quality%20Control%20Commission&seriesNum=5%20CCR%201002-101,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=12538&fileName=5%20CCR%201002-101&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1002-101.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:57.554991Z,2026-06-22T22:57:59.684399Z,939e5385414ace78e846968eb73e58ea81b216ae28d822617464b4928b7e6725,302748,not_attempted,True,,,"[""agriculture"",""manufacturing"",""mining"",""utilities""]","[""drinking_water"",""environment"",""inspection"",""permitting"",""reporting"",""water_quality""]","[""environmental_water"",""general_manufacturing""]",0.92,high,high,"[{""rule_id"":""agency_water_quality"",""source"":""agency"",""confidence"":0.9,""matched_text"":""5 CCR 1002, water quality control commission"",""reason"":""Water-quality and discharge rules can apply to industrial operations."",""industry_tags"":[""manufacturing"",""utilities"",""mining"",""agriculture""],""topic_tags"":[""environment"",""water_quality"",""drinking_water"",""permitting"",""reporting"",""inspection""],""domain_tags"":[""environmental_water"",""general_manufacturing""]},{""rule_id"":""keyword_water_discharge"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""water quality"",""reason"":""Water/discharge keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities""],""topic_tags"":[""environment"",""water_quality"",""drinking_water""],""domain_tags"":[""environmental_water"",""general_manufacturing""]}]",
5_CCR_1002-102,5 CCR 1002-102,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1002 Water Quality Control Commission,Water Quality Control Commission,Water Quality Control Commission,5 CCR 1002-102,5,1002,102,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=3446&deptID=16&agencyID=132&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Water%20Quality%20Control%20Commission&seriesNum=5%20CCR%201002-102,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=12284&fileName=5%20CCR%201002-102&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1002-102.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:57.622512Z,2026-06-22T22:58:01.042706Z,8b4ac75a3ee257c756865cdee59ee5974b0f3f04a1b4fd30e3057c35544bf31c,508942,not_attempted,True,,,"[""agriculture"",""manufacturing"",""mining"",""utilities""]","[""drinking_water"",""environment"",""inspection"",""permitting"",""reporting"",""water_quality""]","[""environmental_water"",""general_manufacturing""]",0.92,high,high,"[{""rule_id"":""agency_water_quality"",""source"":""agency"",""confidence"":0.9,""matched_text"":""5 CCR 1002, water quality control commission"",""reason"":""Water-quality and discharge rules can apply to industrial operations."",""industry_tags"":[""manufacturing"",""utilities"",""mining"",""agriculture""],""topic_tags"":[""environment"",""water_quality"",""drinking_water"",""permitting"",""reporting"",""inspection""],""domain_tags"":[""environmental_water"",""general_manufacturing""]},{""rule_id"":""keyword_water_discharge"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""water quality"",""reason"":""Water/discharge keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities""],""topic_tags"":[""environment"",""water_quality"",""drinking_water""],""domain_tags"":[""environmental_water"",""general_manufacturing""]}]",
5_CCR_1003-1,5 CCR 1003-1,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1003 Water And Wastewater Facility Operators Certification Board,Water And Wastewater Facility Operators Certification Board,Water And Wastewater Facility Operators Certification Board,5 CCR 1003-1,5,1003,1,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2391&deptID=16&agencyID=137&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Water%20And%20Wastewater%20Facility%20Operators%20Certification%20Board&seriesNum=5%20CCR%201003-1,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=5612&fileName=5%20CCR%201003-1&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1003-1.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:59.450313Z,2026-06-22T22:58:02.311621Z,a811ecf38ef4b03c8d2dc4079a3ca637bde73036202d6c4444defd93f8316b83,322385,not_attempted,True,,,"[""agriculture"",""manufacturing"",""mining"",""utilities""]","[""drinking_water"",""environment"",""inspection"",""permitting"",""reporting"",""water_quality""]","[""environmental_water"",""general_manufacturing""]",0.92,high,high,"[{""rule_id"":""agency_water_quality"",""source"":""agency"",""confidence"":0.9,""matched_text"":""5 CCR 1003, water and wastewater"",""reason"":""Water-quality and discharge rules can apply to industrial operations."",""industry_tags"":[""manufacturing"",""utilities"",""mining"",""agriculture""],""topic_tags"":[""environment"",""water_quality"",""drinking_water"",""permitting"",""reporting"",""inspection""],""domain_tags"":[""environmental_water"",""general_manufacturing""]},{""rule_id"":""keyword_water_discharge"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""wastewater"",""reason"":""Water/discharge keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities""],""topic_tags"":[""environment"",""water_quality"",""drinking_water""],""domain_tags"":[""environmental_water"",""general_manufacturing""]}]",
5_CCR_1003-2,5 CCR 1003-2,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1003 Water And Wastewater Facility Operators Certification Board,Water And Wastewater Facility Operators Certification Board,Water And Wastewater Facility Operators Certification Board,5 CCR 1003-2,5,1003,2,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2392&deptID=16&agencyID=137&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Water%20And%20Wastewater%20Facility%20Operators%20Certification%20Board&seriesNum=5%20CCR%201003-2,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=11407&fileName=5%20CCR%201003-2&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1003-2.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:59.460057Z,2026-06-22T22:58:03.947837Z,e15f893987640eec3015d1d3ca76a41144b4ba216a0cd49551817b1b6cc8be2f,1233725,not_attempted,True,,,"[""agriculture"",""manufacturing"",""mining"",""utilities""]","[""drinking_water"",""environment"",""inspection"",""permitting"",""reporting"",""water_quality""]","[""environmental_water"",""general_manufacturing""]",0.92,high,high,"[{""rule_id"":""agency_water_quality"",""source"":""agency"",""confidence"":0.9,""matched_text"":""5 CCR 1003, water and wastewater"",""reason"":""Water-quality and discharge rules can apply to industrial operations."",""industry_tags"":[""manufacturing"",""utilities"",""mining"",""agriculture""],""topic_tags"":[""environment"",""water_quality"",""drinking_water"",""permitting"",""reporting"",""inspection""],""domain_tags"":[""environmental_water"",""general_manufacturing""]},{""rule_id"":""keyword_water_discharge"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""wastewater"",""reason"":""Water/discharge keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities""],""topic_tags"":[""environment"",""water_quality"",""drinking_water""],""domain_tags"":[""environmental_water"",""general_manufacturing""]}]",
5_CCR_1003-3,5 CCR 1003-3,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1003 Water And Wastewater Facility Operators Certification Board,Water And Wastewater Facility Operators Certification Board,Water And Wastewater Facility Operators Certification Board,5 CCR 1003-3,5,1003,3,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2393&deptID=16&agencyID=137&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Water%20And%20Wastewater%20Facility%20Operators%20Certification%20Board&seriesNum=5%20CCR%201003-3,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=2275&fileName=5%20CCR%201003-3&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1003-3.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:59.500515Z,2026-06-22T22:58:05.313738Z,23b8d7fc4bd5cc0bbd7e00a5a31c0d5e255e6a3d170b39dc53323575e6934779,314711,not_attempted,True,,,"[""agriculture"",""manufacturing"",""mining"",""utilities""]","[""drinking_water"",""environment"",""inspection"",""permitting"",""reporting"",""water_quality""]","[""environmental_water"",""general_manufacturing""]",0.92,high,high,"[{""rule_id"":""agency_water_quality"",""source"":""agency"",""confidence"":0.9,""matched_text"":""5 CCR 1003, water and wastewater"",""reason"":""Water-quality and discharge rules can apply to industrial operations."",""industry_tags"":[""manufacturing"",""utilities"",""mining"",""agriculture""],""topic_tags"":[""environment"",""water_quality"",""drinking_water"",""permitting"",""reporting"",""inspection""],""domain_tags"":[""environmental_water"",""general_manufacturing""]},{""rule_id"":""keyword_water_discharge"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""wastewater"",""reason"":""Water/discharge keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities""],""topic_tags"":[""environment"",""water_quality"",""drinking_water""],""domain_tags"":[""environmental_water"",""general_manufacturing""]}]",
5_CCR_1003-5,5 CCR 1003-5,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1003 Water And Wastewater Facility Operators Certification Board,Water And Wastewater Facility Operators Certification Board,Water And Wastewater Facility Operators Certification Board,5 CCR 1003-5,5,1003,5,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2394&deptID=16&agencyID=137&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Water%20And%20Wastewater%20Facility%20Operators%20Certification%20Board&seriesNum=5%20CCR%201003-5,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=9173&fileName=5%20CCR%201003-5&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1003-5.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:59.549676Z,2026-06-22T22:58:06.591453Z,96dc7ad0edd63470c068b6bee5a2f961e13ddb8a22e485b5634886e4411b6d62,578625,not_attempted,True,,,"[""agriculture"",""manufacturing"",""mining"",""utilities""]","[""drinking_water"",""environment"",""inspection"",""permitting"",""reporting"",""water_quality""]","[""environmental_water"",""general_manufacturing""]",0.92,high,high,"[{""rule_id"":""agency_water_quality"",""source"":""agency"",""confidence"":0.9,""matched_text"":""5 CCR 1003, water and wastewater"",""reason"":""Water-quality and discharge rules can apply to industrial operations."",""industry_tags"":[""manufacturing"",""utilities"",""mining"",""agriculture""],""topic_tags"":[""environment"",""water_quality"",""drinking_water"",""permitting"",""reporting"",""inspection""],""domain_tags"":[""environmental_water"",""general_manufacturing""]},{""rule_id"":""keyword_water_discharge"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""wastewater"",""reason"":""Water/discharge keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities""],""topic_tags"":[""environment"",""water_quality"",""drinking_water""],""domain_tags"":[""environmental_water"",""general_manufacturing""]}]",
